"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","visib","wdsp","mxpsd","gust","prcp","fog","NUM_COLLISIONS"
"768",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,42.1,38.6,7.6,17.8,28,34,0.18,0,268
"769",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023,38.2,29.7,9.3,20.7,29.9,41,0.23,0,282
"770",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023,40.7,25.4,10,16.7,20,29.9,0.01,0,250
"771",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023,42.7,36.2,9.9,9.8,15.9,999.9,0,0,282
"772",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2023,45.3,41.5,7.7,8.6,13,19,0.02,0,233
"773",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2023,38,23.3,10,14.6,22,32.1,0.01,0,248
"774",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023,36.5,19.4,10,14.3,20,27,0,0,287
"775",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,42.1,34,10,10.8,15.9,999.9,0,0,247
"776",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023,42.8,37.1,9.7,6.2,12,999.9,0,0,221
"777",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023,45.9,43.4,6.5,9.7,17.1,999.9,0.03,1,261
"778",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023,46.3,38.8,7.5,9.7,15.9,19,0.05,1,246
"779",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2023,38.3,32.9,9.5,10,25.1,32.1,0,0,226
"780",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2023,46.5,42.5,6.4,15.2,21,28.9,0.09,1,284
"781",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023,43.7,35.3,9.7,6.5,12,999.9,0,0,264
"782",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,42.1,36.4,10,9.2,14,999.9,0.01,0,246
"783",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023,39.8,30.4,9.6,6.6,12,19,0,0,274
"784",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023,39.4,22.2,10,12.7,22,32.1,0,0,293
"785",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023,38.9,19.5,10,9.8,14,22.9,0,0,256
"786",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,48.8,47.7,3.7,17.6,24.1,31.1,0.19,1,278
"787",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,47,36.5,7.8,14.5,22.9,35.9,0.31,1,246
"788",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,40.3,24.5,10,8.7,18.1,24.1,0,0,260
"789",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,49.7,44.6,10,9.1,15,999.9,0,0,302
"790",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,47.5,44.9,7.8,9.6,19,26,0.19,0,276
"791",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,50.8,49.5,4.6,9.3,14,999.9,0.02,1,226
"792",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,50,39.7,8.9,9.4,15.9,22.9,0.13,1,210
"793",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,41.8,21.5,10,9.9,19,26,0.11,0,223
"794",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,40.9,22.6,10,8,13,19,0,0,210
"795",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,43.3,32.6,10,10.6,15.9,999.9,0,0,218
"796",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,47.9,41.2,10,13.6,18.1,999.9,0,0,209
"797",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,56.7,40.9,10,14.7,22,28.9,0,0,234
"798",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,53.4,44,9.4,7.2,15,999.9,0,0,237
"799",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,58.6,46.9,10,8.4,14,15.9,0,0,287
"800",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,53.3,50.8,6.9,7.6,12,999.9,0,1,242
"801",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,56.1,53.8,5,6.1,15,999.9,0.46,1,222
"802",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,51.1,50.2,1.7,7.5,15,999.9,0,1,255
"803",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,51.7,44.7,8.3,12.6,19,21,0,1,237
"804",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,48.2,35.8,10,13.1,20,27,0,0,273
"805",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,47.3,32.9,10,9.1,12,15.9,0,0,287
"806",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,47.8,39,10,8.2,15.9,999.9,0,0,312
"807",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,48.5,42.3,10,13.7,18.1,22.9,0,0,258
"808",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,49.6,45.5,9.2,17.6,20,28,0,0,269
"809",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,50.1,47.2,7.8,6.8,17.1,999.9,0.19,1,302
"810",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,48.9,44.6,8.6,5,11.1,999.9,0,1,257
"811",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,46.9,40.9,10,6.7,11.1,14,0,0,285
"812",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,44.1,38.1,10,4.8,8.9,999.9,0,0,237
"813",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,46.1,41.6,8.4,5.9,9.9,999.9,0,0,305
"814",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,48.5,42.4,9.2,13.3,21,28,0,0,327
"815",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,51.9,50.1,4.1,19.2,24.1,33,0.05,1,284
"816",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023,54.5,50.1,6.3,20,28,36.9,0.48,1,261
"817",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2023,51.5,45.9,9.5,12.1,22,28.9,0.02,0,244
"818",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023,50.8,45.5,10,8.7,14,999.9,0.04,0,262
"819",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023,46.4,41.2,9.6,13.6,21,27,0,0,287
"820",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,48.3,40.9,9.7,12.9,18.1,19,0,0,301
"821",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2023,55.1,43.8,10,11,18.1,999.9,0,0,346
"822",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2023,57.6,45.8,10,10.7,15,999.9,0,0,291
"823",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023,58.6,51.5,9.8,8.8,15.9,999.9,0.17,0,300
"824",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2023,52.7,37.5,10,8.5,15.9,22.9,0,0,298
"825",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023,51.4,41.3,10,10.1,17.1,999.9,0,0,267
"826",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023,57.5,48.1,10,12.4,17.1,21,0,0,289
"827",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,59.4,51,9.9,10.5,15.9,22,0,0,369
"828",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2023,60.4,52.9,9.9,9.3,15,22,0,0,298
"829",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2023,52.9,39.8,9.7,8.5,22,28,0,0,289
"830",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023,54.8,43.6,10,10.5,19,25.1,0,0,265
"831",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2023,57.3,51.1,9.5,17,21,28.9,0,0,286
"832",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023,54.2,43.3,8.8,16.1,24.1,31.1,0,0,330
"833",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023,48.8,26.5,10,11.1,19,27,0,0,320
"834",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,52.5,43.2,10,10.4,13,999.9,0,0,313
"835",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2023,57.3,54.7,8.6,11.5,17.1,999.9,0,0,300
"836",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2023,59.9,56.6,4.5,14.8,22,28.9,0.67,1,283
"837",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023,55.9,49.1,9.9,12.5,20,27,0.61,0,286
"838",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2023,51.6,42.2,10,9,14,18.1,0,0,270
"839",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023,48.2,44.4,8.3,6.5,11.1,999.9,0,1,274
"840",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023,55.1,46,9.1,13.4,22,28,0,1,296
"841",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,56.4,45,10,7.4,12,17.1,0,0,296
"842",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2023,56,44.7,10,7.9,13,999.9,0,0,300
"843",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2023,59,50.8,10,10.6,15.9,999.9,0,0,267
"844",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023,59.2,49.8,10,14.6,26,33,0,0,250
"845",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2023,51.7,44.4,10,8.5,14,18.1,0,0,286
"846",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023,55.8,51.1,10,6.3,9.9,999.9,0,0,266
"847",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023,60.6,56.8,9.3,4.2,8.9,999.9,0,1,335
"848",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023,60.9,59.4,5.4,4.3,8,999.9,0,1,312
"849",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2023,54.3,52.5,5.4,15.8,26,36.9,0.01,1,216
"850",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2023,49.9,44.8,9,17.3,24.1,28.9,0.01,0,256
"851",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2023,52.3,48.3,8.7,15.8,21,28,0.02,0,253
"852",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2023,60.1,52.7,8.7,10,15.9,24.1,0.02,0,268
"853",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023,58.2,51.2,6.7,9.4,17.1,24.1,0.02,0,259
"854",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023,57.6,51.8,7.7,4.8,8,999.9,0,0,233
"855",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023,56.8,53.5,4.8,5,8,999.9,0,0,287
"856",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2023,58.2,54.4,5.9,4.5,11.1,999.9,0,1,291
"857",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2023,61.5,56.7,9,6.1,8.9,999.9,0.03,0,251
"858",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2023,61.8,59.5,7.3,7.6,12,999.9,0,0,289
"859",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2023,61.4,60.5,4.2,9,13,999.9,0.69,1,274
"860",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023,62.6,58.5,9.7,10,14,999.9,0,0,289
"861",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023,62.1,58.3,9.9,12.7,20,28,0.18,0,284
"862",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023,63.8,59.7,9.9,7.9,11.1,999.9,0,0,310
"863",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2023,62.2,60.3,8.3,5.1,9.9,999.9,0.23,0,270
"864",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2023,61.1,58,9.6,8,15,18.1,0.17,0,315
"865",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2023,61.1,55,10,7,14,999.9,0.03,0,261
"866",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2023,57.7,52.7,10,8.3,14,20,0,0,280
"867",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023,58.8,53.2,10,8.9,14,22,0,0,268
"868",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023,58.5,54.9,8.1,9.7,18.1,25.1,0,0,229
"869",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023,63.4,61.5,6.5,6.5,8.9,999.9,0.05,1,255
"870",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2023,64.9,64.4,3.4,6.5,11.1,999.9,0.08,1,285
"871",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2023,65.5,65.2,1.2,6.2,9.9,999.9,0.13,1,288
"872",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2023,67,66.3,2.6,6.7,11.1,999.9,0,1,288
"873",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2023,66.5,65.8,5.7,12.7,28.9,36.9,1.16,0,272
"874",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023,66.8,65.8,7.3,10.9,19,999.9,0.53,1,241
"875",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023,66.8,65.1,6.8,7.8,9.9,999.9,0.03,0,262
"876",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023,65.6,63.5,5.8,3,7,999.9,0,1,266
"877",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,66.7,65.9,3.6,4.3,8.9,999.9,0,1,230
"878",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,66.8,66.2,3.6,7.4,14,999.9,0,1,245
"879",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,70.8,69.3,6.8,11.2,15.9,22,0.04,0,274
"880",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,68.9,68,4.2,7.5,11.1,999.9,0.01,1,229
"881",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,68.6,67.9,4.1,4.4,8.9,999.9,0,1,278
"882",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,68.1,67.2,2.2,6.8,8.9,999.9,0,1,263
"883",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,66.5,65.8,3.3,6.7,11.1,999.9,0,1,269
"884",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,71.1,69.1,4.4,4.6,8,999.9,0,1,245
"885",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,69.9,68.6,5.1,3.9,8,999.9,0,1,242
"886",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,65.6,65.1,3.2,9.4,15,999.9,0,1,264
"887",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,71,65.2,8,10,17.1,20,0.02,1,276
"888",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,73,68.5,9.6,7.8,9.9,999.9,0,0,281
"889",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,71.2,69.4,6.4,7.9,12,999.9,0,1,283
"890",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,69.7,68.9,7.1,10.2,17.1,22,0,0,272
"891",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,71.5,70.2,8.3,8.3,13,999.9,0.2,0,251
"892",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,71.5,70.6,7,11.9,15.9,21,0.01,1,284
"893",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,71.3,70.2,6.4,7.5,19,27,0.57,1,310
"894",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,71.1,69.6,4.6,5.2,9.9,999.9,0.03,1,246
"895",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,71.9,69.7,3.5,7.3,15,22,0.01,1,228
"896",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,71.7,68.4,7.7,4.7,8,999.9,0,0,283
"897",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,66.1,65.1,6,5.3,12,999.9,0,1,323
"898",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,69.5,67.9,6.4,5.8,8.9,999.9,0,1,282
"899",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,72.1,65.7,8.2,5.8,12,999.9,0,1,248
"900",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,70.1,66.8,9.6,6.1,11.1,999.9,0,0,248
"901",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,70.8,67.8,10,5.4,9.9,999.9,0,0,301
"902",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,73.1,69.4,9.7,8.4,15,999.9,0,0,269
"903",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,72.8,71.1,8.4,10.2,18.1,24.1,0,0,242
"904",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,75.9,71.5,8.5,9.9,14,999.9,0.01,0,287
"905",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,73.3,72,5.7,8.8,14,999.9,0,1,270
"906",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,68.4,61.3,9.4,11.9,22,32.1,0.07,0,256
"907",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,70.3,59.9,10,8.1,14,999.9,0,0,260
"908",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,69.6,60.3,10,7.5,12,18.1,0,0,281
"909",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,66.7,57.6,10,7.8,14,999.9,0,0,255
"910",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,64.4,57.3,10,6.5,12,999.9,0,0,261
"911",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,67.2,59.3,10,7.9,11.1,999.9,0,0,272
"912",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,70.1,67.5,9.4,7.5,13,999.9,0.02,0,261
"913",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,70.5,61.8,8.5,6.7,12,999.9,0,0,268
"914",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,68.5,65.7,9.9,7.6,12,999.9,0,0,245
"915",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,70.9,69.3,8.6,14.9,22,28.9,0,0,240
"916",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,71.8,65.1,10,13.6,17.1,24.1,0.03,0,260
"917",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,71.1,66.6,9.8,9.5,14,999.9,0,0,291
"918",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,71.5,66.6,9,13.4,20,32.1,0.44,0,274
"919",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,69.6,68,7.1,5.5,9.9,999.9,0.17,1,301
"920",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,70.5,69.3,6.7,8.9,14,28,0.03,1,273
"921",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,70.8,66.4,8.9,8.1,13,19,0.01,1,270
"922",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,69.6,68.6,8.5,8.6,15.9,22,0.44,0,254
"923",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,66.6,65.1,9.7,7.9,11.1,999.9,0.24,1,261
"924",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,65.7,65.1,6.8,6.4,12,999.9,0.07,0,202
"925",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,70.4,70,6.6,10.1,15,999.9,0.24,0,296
"926",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,68.3,61.2,10,11.7,17.1,24.1,0.02,0,273
"927",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,69.7,63,10,10.6,15.9,22,0,0,261
"928",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,71.1,68.2,8.5,8.8,12,999.9,0,0,254
"929",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,67.9,61.5,8.3,11.8,21,27,0,1,231
"930",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,64.3,53.7,10,6.1,9.9,15.9,0,0,222
"931",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,62.1,54.9,10,4.4,8.9,999.9,0,0,236
"932",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,66.6,63.9,9.3,12.9,18.1,22.9,0,0,244
"933",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,69.6,69.2,5.7,10.8,18.1,26,0,1,253
"934",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,68.9,67,5.4,5.8,12,999.9,0.01,1,249
"935",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,66.2,63.4,10,6.1,11.1,999.9,0,0,233
"936",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,66.7,66.4,6.6,7.2,14,999.9,0,1,223
"937",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,69.6,69.6,1.1,8.2,13,999.9,0.01,1,257
"938",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,66.8,57.6,10,15.1,25.1,31.1,0,0,311
"939",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2023,63.7,51.8,10,9.9,14,20,0,0,289
"940",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,61.2,55.4,10,6.5,12,999.9,0,0,283
"941",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2023,67.7,64.1,9.6,9.9,13,999.9,0,0,259
"942",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2023,70,65.9,6.8,4.2,8.9,999.9,0,0,265
"943",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,72.6,66.6,9.9,4.2,9.9,999.9,0,1,285
"944",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023,73.2,67.5,9.2,6.3,9.9,999.9,0,0,292
"945",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,72.6,70.6,7,8.5,11.1,999.9,0,0,305
"946",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2023,70.9,70.1,4.1,8.1,13,999.9,0,1,260
"947",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,71.1,69.8,6.3,7.6,9.9,999.9,0,1,269
"948",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2023,69,68.8,1.2,4.6,8,999.9,0,1,242
"949",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2023,68.9,68.8,2.5,4.5,8,999.9,0,1,293
"950",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,69.5,68.7,4.9,4.7,8.9,999.9,0.04,1,281
"951",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023,69.2,68.3,3.3,5.3,9.9,999.9,0,1,260
"952",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,69.9,67.3,7.1,5.3,8,999.9,0,1,305
"953",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2023,64.7,58.9,10,18.8,29.9,41,0.01,0,273
"954",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,62.9,56,9.1,22.1,31.1,46,0,0,289
"955",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2023,65.1,57.4,10,10.2,14,17.1,0,0,213
"956",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2023,64.8,63.2,9.3,10.4,20,28,0,0,279
"957",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,65.9,62,9.6,14.1,19,28,0.01,0,285
"958",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023,62.2,56.7,10,7.9,13,999.9,0,0,286
"959",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,61.5,56.3,10,5.9,21,999.9,0,0,282
