"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","fog","NUM_COLLISIONS"
"991",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,58.7,58.5,1,776
"992",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,53.6,44.6,0,613
"993",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,54.5,49.5,0,519
"994",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,62.2,61.6,1,682
"995",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,53,46.7,0,710
"996",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,47,43.6,0,662
"997",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,48.3,39.9,0,702
"998",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,44.6,33.5,0,724
"999",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,30.2,18,0,623
"1000",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,35.8,29.8,0,539
"1001",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,48.8,44.3,0,699
"1002",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,46.1,39,0,647
"1003",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,43.9,37.1,0,713
"1004",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,46.6,43.4,0,811
"1005",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,43.8,33.2,0,814
"1006",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,43.5,31.4,0,629
"1007",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,54.8,50.4,0,573
"1008",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,40.5,24.6,0,748
"1009",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,51.1,39,0,790
"1010",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,54.2,52.3,0,774
"1011",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,38.7,30.1,0,469
"1012",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,40.8,30.7,0,502
"1013",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,50.1,47.2,0,456
"1014",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,48.9,39.7,0,485
"1015",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,43,28.8,0,635
"1016",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,37.9,27.4,0,649
"1017",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,52.2,47.6,0,701
"1018",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,43.2,34,0,663
"1019",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,48.2,44.2,0,772
"1020",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,42.5,34.2,0,575
"1021",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,42.6,36.3,0,448
"1022",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,40.9,35.1,0,684
"1023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,42,38.5,0,704
"1024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,51.3,48.7,0,651
"1025",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,43.4,28.1,0,693
"1026",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,41,26.6,0,682
"1027",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,38.7,36.7,0,538
"1028",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,39,34.6,0,513
"1029",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,38.4,28.3,0,725
"1030",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,42.6,38.1,0,687
"1031",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,32.8,25.1,0,709
"1032",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,30.9,24.3,0,661
"1033",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,27.6,13.8,0,547
"1034",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,32.7,23.9,0,706
"1035",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.9,41.8,0,657
"1036",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,44.3,31.7,0,700
"1037",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,32.4,19.7,0,742
"1038",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,32.7,24.3,0,720
"1039",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,45.6,45.4,1,565
"1040",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,41.9,37.7,0,469
"1041",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,29.5,12.4,0,543
"1042",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,21.9,5,0,577
"1043",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,15.3,-1.4,0,609
"1044",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,13.7,5.4,0,598
"1045",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,16.7,3.7,0,565
"1046",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,21,17.9,0,462
