"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","visib","wdsp","mxpsd","gust","prcp","max","min","fog","NUM_COLLISIONS"
"889",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,74,67.2,8.8,7.1,12,999.9,0,84.9,68,0,648
"890",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.4,63.5,8.7,6,15.9,999.9,0,82,64,0,554
"891",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,63,58,7.5,10.9,18.1,25.1,0,75,57.9,0,620
"892",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,62.8,59.4,9.5,13.8,18.1,24.1,0.25,70,57.9,0,595
"893",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,63.6,58,10,7.4,13,999.9,0,72,55,0,635
"894",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,61.8,59.2,10,7.3,12,999.9,0,72,55,0,610
"895",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,69.2,66.9,10,8.5,11.1,999.9,0.02,77,55.9,0,685
"896",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,65.1,65,6.9,11.1,19,27,0.12,77,63,0,512
"897",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,67.1,57.7,9.6,15,21,26,0.14,73.9,62.1,0,606
"898",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,63.9,57.3,10,4.2,8.9,999.9,0,73.9,50,0,656
"899",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,68.2,64.8,10,8.6,12,999.9,0,75.9,50,0,705
"900",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,68.6,66.6,9.9,6.5,11.1,999.9,0,75.9,63,0,618
"901",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,67.5,66,9.1,5.8,8.9,999.9,0,75,61,1,713
"902",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,67.7,66.7,2.9,6.3,11.1,999.9,0,75.9,61,1,758
"903",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.7,67.2,2.5,7.9,11.1,999.9,0,75.9,64,1,573
"904",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.4,59.9,9.5,11.8,17.1,22.9,0,75,64,0,519
"905",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.5,64.2,10,7.8,11.1,26,0,75,59,0,606
"906",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,65.2,62.8,7.8,11.3,17.1,24.1,0.96,73.9,59,0,631
"907",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.1,63.5,8.2,6.5,11.1,999.9,0.81,75,59,1,655
"908",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,67.8,66,8.8,6,8.9,999.9,0,75,59,1,650
"909",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,67.6,65.8,9.3,5.8,8,999.9,0,77,60.1,1,655
"910",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,65.9,65.8,4.2,5.8,12,999.9,0.07,77,60.1,1,526
"911",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,71,69.3,6.1,8.3,14,999.9,1.24,80.1,62.1,1,563
"912",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.7,65.2,6.1,4.3,8,999.9,0,80.1,61,1,602
"913",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,67.8,66.8,4.3,4,8.9,999.9,0,79,61,1,577
"914",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,71.1,65.9,6.8,6.5,15.9,999.9,0.23,79,64.9,1,600
"915",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,68,60.8,9.1,5.2,8.9,999.9,0,79,62.1,0,639
"916",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.6,65.6,8,8.8,13,999.9,0,73.9,57.9,0,612
"917",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,71.8,70.9,5.6,12.2,21,28,1.1,78.1,57.9,1,638
"918",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,72.8,68.1,6.3,9.7,14,999.9,1.01,80.1,66.9,1,538
"919",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,69.9,65.6,9.8,5.9,9.9,999.9,0,81,61,0,627
"920",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,70.5,69.8,6.4,10.6,15,999.9,0,81,61,0,684
"921",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,72.3,70.9,6.3,12.4,18.1,24.1,0,78.1,68,0,629
"922",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,70,60.2,10,5.6,11.1,999.9,0,79,63,0,631
"923",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.4,60,10,5.5,13,999.9,0,79,57.9,0,633
"924",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,64.1,56.8,9.9,3.7,8.9,999.9,0,73.9,54,0,570
"925",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,62.3,53.6,10,5,9.9,999.9,0,73,50,0,498
"926",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,62.7,56.4,10,8.5,17.1,22.9,0,73,50,0,584
"927",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,62,58.3,9.9,8.6,14,20,0,71.1,54,0,614
"928",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,61.8,57.5,7,16,22.9,35,1.57,68,57,0,671
"929",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,66.2,60.6,9.6,9.7,15.9,22.9,0.11,75,54,0,618
"930",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,62.7,50,10,10.6,15.9,22,0,75,55,0,681
"931",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,58.7,45.2,10,5.3,8.9,999.9,0,66.9,50,0,562
"932",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,60,56.6,6.7,13.1,24.1,33,1.08,68,50,1,518
"933",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,65.4,62.2,9.6,13.4,17.1,24.1,0.16,70,53.1,0,532
"934",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,68.1,66.4,6.9,14,18.1,24.1,0,73,62.1,0,707
"935",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,69.6,68.6,6,13.6,18.1,28.9,0,75,64.9,0,608
"936",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,67.1,65.1,7.9,13,22.9,36.9,2.88,75,64,1,790
"937",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,65.4,60.5,9.5,11.3,14,17.1,0.55,70,60.1,0,740
"938",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,63.1,57,10,7.5,12,999.9,0,70,54,0,608
"939",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,61.1,56.3,9.7,9.9,18.1,24.1,0,69.1,54,0,533
"940",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,63.6,53.9,10,7.9,14,999.9,0,72,52,0,735
"941",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.3,59.7,10,8.3,15,999.9,0,73.9,57,0,680
"942",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,67.5,63.4,9.5,8,13,999.9,0,75,60.1,0,738
"943",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,67.4,67.2,5.1,9,14,999.9,0,75,63,1,728
"944",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,66.8,65.5,4.6,2.8,8,999.9,0,75.9,61,1,623
"945",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,64.7,64.2,4.8,3.4,8.9,999.9,0,75.9,60.1,1,586
"946",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,65.7,65.5,3.4,7.6,13,999.9,0,73,60.1,1,672
"947",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.5,65.4,3.3,14.5,20,28,0.02,71.1,63,1,661
"948",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,66.1,66.1,3.2,21.3,31.1,40,0.59,70,63,0,583
"949",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,63.9,63.8,3.4,29.6,35.9,46,2.35,68,60.1,0,535
"950",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,61.3,61.3,2.8,27.5,35,47,3.17,66,59,0,614
"951",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,62.6,62.6,2.1,17.2,22,31.1,0.3,64.9,61,1,631
"952",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,65.3,64.3,3.7,9.6,13,999.9,0.05,73,60.1,1,587
"953",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,64.2,63.7,2.8,4.2,8,999.9,0,73,59,1,726
"954",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.9,65.3,2.6,3.4,7,999.9,0.12,77,59,1,656
"955",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,68.7,68.6,1.5,4.7,9.9,999.9,0,77,62.1,1,696
"956",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,69.4,66.3,4.9,9.3,20,28,0.07,77,64,1,740
"957",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,59.6,48.5,10,10.6,17.1,25.1,0.2,72,53.1,0,757
"958",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,56.3,50.9,9.8,8.3,13,999.9,0,64,48,0,550
"959",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,55.5,46.8,10,7.9,11.1,999.9,0.08,63,48,0,571
"960",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,58,51.4,10,9.3,15,999.9,0,66,48,0,739
"961",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,54.1,47.5,10,6,11.1,999.9,0,62.1,46,0,687
"962",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,59.3,56.1,10,12.4,19,999.9,0,66,46,0,711
"963",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,63.7,62.6,8.4,15.8,21,25.1,0,69.1,54,0,657
"964",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,64.9,64.2,7.4,7.6,15,999.9,0.18,70,61,1,649
"965",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,63.8,63.5,3.9,5.7,9.9,999.9,0,71.1,61,1,570
"966",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,65.8,65.6,9.2,12.8,15.9,999.9,0,71.1,61,0,521
"967",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,66.3,66.2,6.2,10.5,18.1,24.1,0.02,71.1,64,0,546
"968",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,68.8,65.6,5.9,11,21,28.9,0.31,77,63,1,768
"969",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,62.1,58.7,10,6.9,13,999.9,0,77,55.9,0,628
"970",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,57.1,49.2,10,14.5,21,27,0.09,68,52,0,603
"971",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,56.4,49.4,10,10.9,17.1,22,0.01,63,51.1,0,658
"972",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,62.4,62,6.7,5.5,8.9,999.9,0,66.9,52,0,567
"973",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,63.3,63.3,1.4,7.1,20,27,0.71,68,57,1,496
"974",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,62.3,58.2,8.8,13.8,20,27,0,68,55,0,641
"975",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,51.1,39,10,12.1,21,26,0,66.9,41,0,736
"976",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,56.7,49,10,10.1,15.9,20,0,66.9,41,0,737
"977",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,59.7,58.3,10,9.3,14,999.9,0,66.9,48.9,0,766
"978",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,62,54.1,10,11.3,17.1,22,0,68,54,0,823
"979",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,58.8,50.3,10,7,12,999.9,0,68,46.9,0,583
"980",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,60.6,59.2,10,6.9,8.9,999.9,0,66.9,46.9,0,528
"981",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,59.5,58.7,6.5,7.2,12,999.9,0,68,52,1,669
"982",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,64.3,63.4,8.7,14.7,18.1,999.9,0,69.1,53.1,0,685
"983",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,65.1,65,4.9,17.1,24.1,35,0.06,69.1,60.1,0,648
"984",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,60.1,59.6,7.8,11.3,24.1,31.1,1.86,66.9,55,0,658
"985",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,54.1,43.5,10,12.1,18.1,25.1,0.26,64,48.9,0,759
"986",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,55.1,51.2,10,6.7,13,999.9,0,63,42.1,0,615
"987",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,60.4,59.4,9.6,12.3,20,25.1,0,64,42.1,0,613
"988",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,57.7,44.2,10,18.1,24.1,29.9,0.04,73,53.1,0,696
"989",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,50.6,39.9,10,6.7,14,999.9,0,61,37.9,0,607
"990",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,58.9,56.1,10,10.4,15.9,999.9,0,64,55,0,746
"991",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,58.7,58.5,3.4,7.7,13,999.9,0,66,52,1,776
"992",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,53.6,44.6,9.3,13.9,21,32.1,0,66,46.9,0,613
"993",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,54.5,49.5,10,10.8,19,22.9,0,61,46.9,0,519
"994",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,62.2,61.6,7.4,11.8,17.1,19,0,66,48.9,1,682
"995",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,53,46.7,9.8,12.5,18.1,25.1,0.05,66,48,0,710
"996",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,47,43.6,9.7,16.7,22.9,29.9,0.37,57,44.1,0,662
"997",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,48.3,39.9,10,8.7,17.1,20,0.1,54,43,0,702
"998",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,44.6,33.5,10,12.3,21,28.9,0.05,55,32,0,724
"999",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,30.2,18,10,12.6,22,28.9,0,36,26.1,0,623
"1000",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,35.8,29.8,10,5,12,999.9,0,46.9,24.1,0,539
"1001",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,48.8,44.3,10,9.2,15,999.9,0,52,46,0,699
"1002",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,46.1,39,10,12.3,17.1,22.9,0.1,52,42.1,0,647
"1003",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,43.9,37.1,10,11.3,17.1,999.9,0,48.9,39,0,713
"1004",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,46.6,43.4,8.9,10.1,22.9,28.9,0,54,39,0,811
"1005",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,43.8,33.2,9.9,15.6,22.9,35.9,0.55,54,42.1,0,814
"1006",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,43.5,31.4,10,9.4,17.1,27,0,53.1,28,0,629
"1007",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,54.8,50.4,7.8,16.8,31.1,41,0,59,44.1,0,573
"1008",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,40.5,24.6,10,15.4,21,35.9,0.18,45,37.9,0,748
"1009",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,51.1,39,10,15.3,19,27,0,57.9,37,0,790
"1010",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,54.2,52.3,8,13.5,22.9,34,0,57.9,45,0,774
"1011",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,38.7,30.1,10,11.1,22.9,35.9,0.28,57,34,0,469
"1012",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,40.8,30.7,10,6.9,9.9,999.9,0,50,33.1,0,502
"1013",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,50.1,47.2,10,7.8,9.9,999.9,0,55.9,34,0,456
"1014",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,48.9,39.7,9.9,12.2,21,31.1,0,55.9,41,0,485
"1015",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,43,28.8,10,12.4,18.1,26,0,52,39,0,635
"1016",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,37.9,27.4,10,10,15.9,22,0,48.9,28,0,649
"1017",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,52.2,47.6,9.8,14.6,20,26,0,59,46,0,701
"1018",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,43.2,34,10,10.1,18.1,27,0,59,33.1,0,663
"1019",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,48.2,44.2,10,10,15.9,24.1,0,52,33.1,0,772
"1020",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,42.5,34.2,10,8,15.9,21,0,52,35.1,0,575
"1021",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,42.6,36.3,10,6.1,9.9,999.9,0,48.9,35.1,0,448
"1022",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,40.9,35.1,10,7.7,13,999.9,0,48.9,33.1,0,684
"1023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,42,38.5,10,10.2,20,27,0,52,28,0,704
"1024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,51.3,48.7,7.9,15,26,34,0.47,57,28,0,651
"1025",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,43.4,28.1,10,10.2,17.1,21,0.02,57,39,0,693
"1026",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,41,26.6,10,9,18.1,28,0,48,37.9,0,682
"1027",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,38.7,36.7,7.8,9.9,24.1,32.1,0.01,43,37,0,538
"1028",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,39,34.6,9,12.3,19,28,0.97,42.1,35.1,0,513
"1029",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,38.4,28.3,9.8,7.9,14,19,0,42.1,32,0,725
"1030",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,42.6,38.1,9.7,10,17.1,20,0,51.1,26.1,0,687
"1031",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,32.8,25.1,9.2,17.6,26,39,0.13,51.1,25,0,709
"1032",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,30.9,24.3,8,12.4,22,28,0.08,35.1,17.1,0,661
"1033",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,27.6,13.8,10,10.1,17.1,28,0.01,35.1,24.1,0,547
"1034",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,32.7,23.9,9.7,4.6,11.1,999.9,0,43,24.1,0,706
"1035",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.9,41.8,9.3,10.3,17.1,22,0.01,51.1,41,0,657
"1036",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,44.3,31.7,9.9,14.9,21,31.1,0,51.1,37,0,700
"1037",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,32.4,19.7,10,10.7,18.1,24.1,0,36,26.1,0,742
"1038",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,32.7,24.3,9.7,6.7,15,999.9,0,41,24.1,0,720
"1039",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,45.6,45.4,3.2,10.6,21,28.9,0.17,53.1,26.1,1,565
"1040",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,41.9,37.7,8.8,12.9,18.1,27,0.58,53.1,37.9,0,469
"1041",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,29.5,12.4,10,13.1,19,26,0.01,50,25,0,543
"1042",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,21.9,5,10,11,15.9,22,0,32,18,0,577
"1043",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,15.3,-1.4,10,17.5,22,33,0,24.1,12,0,609
"1044",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,13.7,5.4,9.5,11,18.1,25.1,0,21.9,6.1,0,598
"1045",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,16.7,3.7,9.3,10.5,17.1,24.1,0,21.9,6.1,0,565
"1046",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,21,17.9,4.9,10.5,14,19,0.01,21.9,19.9,0,462
