"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","max","min","fog","NUM_COLLISIONS"
"719",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,48.9,55,37.9,1,564
"720",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.1,55,37.9,0,576
"721",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,44.3,50,37.9,0,563
"722",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,42.1,45,39.9,0,583
"723",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,38.7,45,36,0,501
"724",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,38,43,34,0,428
"725",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,34,43,24.1,0,545
"726",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,28.1,39.9,21.9,1,571
"727",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,38.7,45,21.9,0,574
"728",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,37.7,45,30,0,586
"729",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,30.9,44.1,26.1,0,609
"730",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,28.4,33.1,24.1,0,541
"731",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,36.1,44.1,24.1,0,429
"732",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,37.5,44.1,30.9,0,568
"733",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,38.1,46.9,25,0,626
"734",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,46.2,50,42.1,1,673
"735",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,38.1,51.1,24.1,1,507
"736",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,21,27,16,1,708
"737",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,32,41,16,0,511
"738",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,35.6,41,23,0,439
"739",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,35.9,44.6,28.9,1,642
"740",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,30.1,33.1,26.6,0,688
"741",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,36.6,44.1,21.9,0,603
"742",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,36.1,44.1,21.9,1,652
"743",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,31.8,39,26.1,0,680
"744",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,37,46.9,24.1,0,570
"745",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,47.8,57,41,0,438
"746",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,41.9,59,36,0,428
"747",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,37.1,46,30,0,483
"748",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,40.6,46.9,32,0,477
"749",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,44,48.9,37,1,581
"750",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.5,54,39.9,1,657
"751",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,49.8,57.9,44.1,1,573
"752",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,43,57.9,37.9,1,462
"753",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,39.1,48,30,0,540
"754",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.2,48.9,30,0,591
"755",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,47.4,52,41,1,571
"756",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,47.8,52,37.9,0,653
"757",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,33.2,51.1,28,0,745
"758",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,22.9,37,18,0,536
"759",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,20.8,33.1,12,0,489
"760",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,28.9,36,12,0,618
"761",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,36.7,45,24.1,0,637
"762",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,45.9,48.9,30,1,609
"763",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,45.9,52,41,0,665
"764",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,35.5,52,30,1,612
"765",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,22.5,44.1,17.1,0,548
"766",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,20,26.1,15.1,0,516
"767",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,21.9,27,15.1,0,792
"768",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,29.8,46.9,25,0,650
"769",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,33,39,23,0,756
"770",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,34.7,43,21.9,0,504
"771",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,36,43,21.9,1,550
"772",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,39.2,45,33.1,0,750
"773",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,39.9,50,34,0,636
"774",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,38.6,50,27,0,617
"775",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,26.4,46,19.9,0,703
"776",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,35.3,43,19.9,0,654
"777",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,42.9,48,37.4,0,571
"778",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,37,50,28,0,456
"779",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,42,46.9,28,1,629
"780",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,40.7,48,37,1,592
"781",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,41.9,48,37,0,672
"782",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,40,46,34,0,639
"783",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,37.6,45,30.9,0,753
"784",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,39.8,44.1,35.1,0,591
"785",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,39.7,46.9,37,0,514
"786",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,43,54,32,0,646
"787",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,42.9,54,32,1,598
"788",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,42.6,46.9,39,1,587
"789",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,41.9,51.8,39,1,713
"790",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.8,54,39,1,694
"791",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,43.9,51.1,39,0,627
"792",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,46.3,55,39,0,541
"793",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,46.9,55,39.9,0,634
"794",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,49.8,55,41,0,519
"795",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,49.1,55,46,0,540
"796",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,49.8,57,42.1,0,590
"797",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.5,57.9,37.9,0,515
"798",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,46.8,57.9,35.1,0,495
"799",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,51.9,57,37,1,481
"800",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,56.4,70,48.9,0,488
"801",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,47.8,53.1,41,0,516
"802",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.7,53.1,32,0,580
"803",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,47.5,54,32,1,632
"804",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,45.7,46.9,44.6,0,690
"805",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,46.7,48.9,44.1,0,551
"806",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,46.5,55.9,43,0,517
"807",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,46.6,55.9,42.1,0,541
"808",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,49.7,52,42.1,0,723
"809",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,53.1,55.4,50,1,630
"810",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,52.9,63,48,1,688
"811",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,54.2,64,48.2,1,661
"812",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,53.4,66.9,45,0,470
"813",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,49.3,57.9,44.6,1,639
"814",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,55.4,60.1,45,1,743
"815",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,54.7,60.1,48.9,0,714
"816",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,51.5,59,45,0,701
"817",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,49.4,57.9,45,0,776
"818",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,55.1,57.9,46,1,685
"819",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,52.5,57.9,50,1,514
"820",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,50,57,46,0,638
"821",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,48.3,55,39.9,0,651
"822",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,48.7,57,39.9,0,668
"823",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,49.5,57,43,0,686
"824",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,48.6,57,44.1,0,817
"825",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,47.9,54,44.1,0,683
"826",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,50.4,57,45,1,633
"827",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,51.1,57,48,0,729
"828",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,57.5,69.1,46.9,0,694
"829",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,57.9,69.1,48,0,753
"830",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,56.3,69.1,48,0,612
"831",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,52.7,63,41,0,618
"832",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,51.4,63,41,0,719
"833",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,56.8,62.1,48,1,659
"834",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,53.9,62.1,50,0,641
"835",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,53.8,59,51.1,1,742
"836",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,55.4,59,52,1,776
"837",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,57.5,63,51.1,0,475
"838",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,51.8,63,45,0,474
"839",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,53.5,61,50,0,647
"840",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,55.4,62.1,50,1,669
"841",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,55.7,61,51.8,1,654
"842",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,58.2,66,52,1,737
"843",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,56.9,66,43,0,637
"844",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,58,66,43,0,468
"845",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,56.6,66,50,0,656
"846",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,52.4,64.9,50,0,660
"847",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,54.5,61,50,0,675
"848",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,52.7,63,39.9,0,660
"849",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,57.6,66,39.9,0,770
"850",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,60.4,70,54,0,665
"851",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,61.5,70,55.9,0,702
"852",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,66,80.1,57.9,0,804
"853",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.1,79,57,0,754
"854",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,57.2,66,46.9,0,771
"855",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,59.8,66,46.9,0,657
"856",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,61.7,68,57,1,654
"857",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,63.8,68,59,1,593
"858",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,64.7,68,62.6,1,819
"859",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,63.4,66,60.8,1,813
"860",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,62.6,66.9,60.1,1,744
"861",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,64.9,75,55.9,1,793
"862",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.2,75,61,1,753
"863",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.8,79,59,0,590
"864",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,66.7,79,59,0,669
"865",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,64.3,75,57.9,0,757
"866",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,65.4,71.1,57.9,0,730
"867",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,65.6,71.1,59,0,767
"868",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.9,72,63,0,747
"869",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.7,73,63,0,595
"870",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.7,73.9,64.4,1,537
"871",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,70.9,82,64.9,1,617
"872",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.9,81,57.9,0,706
"873",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,61.7,78.1,53.1,0,611
"874",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66,69.8,64,1,674
"875",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.3,73,64,1,585
"876",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.6,77,64,0,512
"877",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,68.3,77,62.1,0,667
"878",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,68.8,75,62.1,1,638
"879",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,70.8,77,64.9,1,677
"880",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,70.8,80.1,64,1,759
"881",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,63.7,80.1,62.1,0,707
"882",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,64.3,72,60.1,0,649
"883",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.3,78.1,60.1,1,515
"884",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.3,78.1,62.1,1,639
"885",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,69.4,78.1,62.1,1,706
"886",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,71.6,79,66,1,747
"887",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,74.7,84.9,66.9,1,774
"888",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,75.6,84.9,69.1,1,733
"889",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,74,84.9,68,0,648
"890",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.4,82,64,0,554
"891",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,63,75,57.9,0,620
"892",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,62.8,70,57.9,0,595
"893",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,63.6,72,55,0,635
"894",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,61.8,72,55,0,610
"895",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,69.2,77,55.9,0,685
"896",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,65.1,77,63,0,512
"897",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,67.1,73.9,62.1,0,606
"898",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,63.9,73.9,50,0,656
"899",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,68.2,75.9,50,0,705
"900",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,68.6,75.9,63,0,618
"901",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,67.5,75,61,1,713
"902",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,67.7,75.9,61,1,758
"903",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.7,75.9,64,1,573
"904",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.4,75,64,0,519
"905",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.5,75,59,0,606
"906",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,65.2,73.9,59,0,631
"907",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.1,75,59,1,655
"908",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,67.8,75,59,1,650
"909",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,67.6,77,60.1,1,655
"910",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,65.9,77,60.1,1,526
"911",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,71,80.1,62.1,1,563
"912",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.7,80.1,61,1,602
"913",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,67.8,79,61,1,577
"914",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,71.1,79,64.9,1,600
"915",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,68,79,62.1,0,639
"916",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.6,73.9,57.9,0,612
"917",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,71.8,78.1,57.9,1,638
"918",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,72.8,80.1,66.9,1,538
"919",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,69.9,81,61,0,627
"920",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,70.5,81,61,0,684
"921",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,72.3,78.1,68,0,629
"922",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,70,79,63,0,631
"923",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.4,79,57.9,0,633
"924",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,64.1,73.9,54,0,570
"925",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,62.3,73,50,0,498
"926",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,62.7,73,50,0,584
"927",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,62,71.1,54,0,614
"928",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,61.8,68,57,0,671
"929",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,66.2,75,54,0,618
"930",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,62.7,75,55,0,681
"931",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,58.7,66.9,50,0,562
"932",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,60,68,50,1,518
"933",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,65.4,70,53.1,0,532
"934",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,68.1,73,62.1,0,707
"935",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,69.6,75,64.9,0,608
"936",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,67.1,75,64,1,790
"937",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,65.4,70,60.1,0,740
"938",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,63.1,70,54,0,608
"939",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,61.1,69.1,54,0,533
"940",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,63.6,72,52,0,735
"941",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.3,73.9,57,0,680
"942",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,67.5,75,60.1,0,738
"943",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,67.4,75,63,1,728
"944",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,66.8,75.9,61,1,623
"945",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,64.7,75.9,60.1,1,586
"946",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,65.7,73,60.1,1,672
"947",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.5,71.1,63,1,661
"948",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,66.1,70,63,0,583
"949",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,63.9,68,60.1,0,535
"950",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,61.3,66,59,0,614
"951",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,62.6,64.9,61,1,631
"952",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,65.3,73,60.1,1,587
"953",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,64.2,73,59,1,726
"954",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.9,77,59,1,656
"955",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,68.7,77,62.1,1,696
"956",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,69.4,77,64,1,740
"957",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,59.6,72,53.1,0,757
"958",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,56.3,64,48,0,550
"959",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,55.5,63,48,0,571
"960",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,58,66,48,0,739
