"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","max","min","fog","NUM_COLLISIONS"
"900",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,68.6,66.6,75.9,63,0,618
"901",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,67.5,66,75,61,1,713
"902",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,67.7,66.7,75.9,61,1,758
"903",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.7,67.2,75.9,64,1,573
"904",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.4,59.9,75,64,0,519
"905",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.5,64.2,75,59,0,606
"906",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,65.2,62.8,73.9,59,0,631
"907",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.1,63.5,75,59,1,655
"908",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,67.8,66,75,59,1,650
"909",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,67.6,65.8,77,60.1,1,655
"910",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,65.9,65.8,77,60.1,1,526
"911",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,71,69.3,80.1,62.1,1,563
"912",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.7,65.2,80.1,61,1,602
"913",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,67.8,66.8,79,61,1,577
"914",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,71.1,65.9,79,64.9,1,600
"915",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,68,60.8,79,62.1,0,639
"916",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.6,65.6,73.9,57.9,0,612
"917",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,71.8,70.9,78.1,57.9,1,638
"918",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,72.8,68.1,80.1,66.9,1,538
"919",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,69.9,65.6,81,61,0,627
"920",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,70.5,69.8,81,61,0,684
"921",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,72.3,70.9,78.1,68,0,629
"922",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,70,60.2,79,63,0,631
"923",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.4,60,79,57.9,0,633
"924",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,64.1,56.8,73.9,54,0,570
"925",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,62.3,53.6,73,50,0,498
"926",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,62.7,56.4,73,50,0,584
"927",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,62,58.3,71.1,54,0,614
"928",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,61.8,57.5,68,57,0,671
"929",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,66.2,60.6,75,54,0,618
"930",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,62.7,50,75,55,0,681
"931",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,58.7,45.2,66.9,50,0,562
"932",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,60,56.6,68,50,1,518
"933",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,65.4,62.2,70,53.1,0,532
"934",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,68.1,66.4,73,62.1,0,707
"935",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,69.6,68.6,75,64.9,0,608
"936",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,67.1,65.1,75,64,1,790
"937",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,65.4,60.5,70,60.1,0,740
"938",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,63.1,57,70,54,0,608
"939",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,61.1,56.3,69.1,54,0,533
"940",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,63.6,53.9,72,52,0,735
"941",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.3,59.7,73.9,57,0,680
"942",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,67.5,63.4,75,60.1,0,738
"943",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,67.4,67.2,75,63,1,728
"944",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,66.8,65.5,75.9,61,1,623
"945",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,64.7,64.2,75.9,60.1,1,586
"946",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,65.7,65.5,73,60.1,1,672
"947",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.5,65.4,71.1,63,1,661
"948",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,66.1,66.1,70,63,0,583
"949",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,63.9,63.8,68,60.1,0,535
"950",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,61.3,61.3,66,59,0,614
"951",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,62.6,62.6,64.9,61,1,631
"952",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,65.3,64.3,73,60.1,1,587
"953",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,64.2,63.7,73,59,1,726
"954",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,65.9,65.3,77,59,1,656
"955",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,68.7,68.6,77,62.1,1,696
"956",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,69.4,66.3,77,64,1,740
"957",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017,59.6,48.5,72,53.1,0,757
"958",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,56.3,50.9,64,48,0,550
"959",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,55.5,46.8,63,48,0,571
"960",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,58,51.4,66,48,0,739
"961",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,54.1,47.5,62.1,46,0,687
"962",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,59.3,56.1,66,46,0,711
"963",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,63.7,62.6,69.1,54,0,657
"964",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,64.9,64.2,70,61,1,649
"965",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,63.8,63.5,71.1,61,1,570
"966",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,65.8,65.6,71.1,61,0,521
"967",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,66.3,66.2,71.1,64,0,546
"968",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,68.8,65.6,77,63,1,768
"969",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,62.1,58.7,77,55.9,0,628
"970",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,57.1,49.2,68,52,0,603
"971",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,56.4,49.4,63,51.1,0,658
"972",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,62.4,62,66.9,52,0,567
"973",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,63.3,63.3,68,57,1,496
"974",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,62.3,58.2,68,55,0,641
"975",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,51.1,39,66.9,41,0,736
"976",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,56.7,49,66.9,41,0,737
"977",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,59.7,58.3,66.9,48.9,0,766
"978",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,62,54.1,68,54,0,823
"979",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,58.8,50.3,68,46.9,0,583
"980",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,60.6,59.2,66.9,46.9,0,528
"981",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,59.5,58.7,68,52,1,669
"982",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,64.3,63.4,69.1,53.1,0,685
"983",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,65.1,65,69.1,60.1,0,648
"984",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,60.1,59.6,66.9,55,0,658
"985",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017,54.1,43.5,64,48.9,0,759
"986",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,55.1,51.2,63,42.1,0,615
"987",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,60.4,59.4,64,42.1,0,613
"988",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,57.7,44.2,73,53.1,0,696
"989",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,50.6,39.9,61,37.9,0,607
"990",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,58.9,56.1,64,55,0,746
"991",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,58.7,58.5,66,52,1,776
"992",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,53.6,44.6,66,46.9,0,613
"993",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,54.5,49.5,61,46.9,0,519
"994",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,62.2,61.6,66,48.9,1,682
"995",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,53,46.7,66,48,0,710
"996",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,47,43.6,57,44.1,0,662
"997",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,48.3,39.9,54,43,0,702
"998",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,44.6,33.5,55,32,0,724
"999",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,30.2,18,36,26.1,0,623
"1000",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,35.8,29.8,46.9,24.1,0,539
"1001",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,48.8,44.3,52,46,0,699
"1002",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,46.1,39,52,42.1,0,647
"1003",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,43.9,37.1,48.9,39,0,713
"1004",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,46.6,43.4,54,39,0,811
"1005",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,43.8,33.2,54,42.1,0,814
"1006",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,43.5,31.4,53.1,28,0,629
"1007",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,54.8,50.4,59,44.1,0,573
"1008",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,40.5,24.6,45,37.9,0,748
"1009",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,51.1,39,57.9,37,0,790
"1010",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,54.2,52.3,57.9,45,0,774
"1011",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,38.7,30.1,57,34,0,469
"1012",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,40.8,30.7,50,33.1,0,502
"1013",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,50.1,47.2,55.9,34,0,456
"1014",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,48.9,39.7,55.9,41,0,485
"1015",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,43,28.8,52,39,0,635
"1016",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,37.9,27.4,48.9,28,0,649
"1017",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,52.2,47.6,59,46,0,701
"1018",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,43.2,34,59,33.1,0,663
"1019",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,48.2,44.2,52,33.1,0,772
"1020",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,42.5,34.2,52,35.1,0,575
"1021",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,42.6,36.3,48.9,35.1,0,448
"1022",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,40.9,35.1,48.9,33.1,0,684
"1023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,42,38.5,52,28,0,704
"1024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,51.3,48.7,57,28,0,651
"1025",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,43.4,28.1,57,39,0,693
"1026",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,41,26.6,48,37.9,0,682
"1027",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,38.7,36.7,43,37,0,538
"1028",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,39,34.6,42.1,35.1,0,513
"1029",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,38.4,28.3,42.1,32,0,725
"1030",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,42.6,38.1,51.1,26.1,0,687
"1031",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,32.8,25.1,51.1,25,0,709
"1032",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,30.9,24.3,35.1,17.1,0,661
"1033",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,27.6,13.8,35.1,24.1,0,547
"1034",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,32.7,23.9,43,24.1,0,706
"1035",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.9,41.8,51.1,41,0,657
"1036",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,44.3,31.7,51.1,37,0,700
"1037",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,32.4,19.7,36,26.1,0,742
"1038",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,32.7,24.3,41,24.1,0,720
"1039",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,45.6,45.4,53.1,26.1,1,565
"1040",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,41.9,37.7,53.1,37.9,0,469
"1041",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,29.5,12.4,50,25,0,543
"1042",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,21.9,5,32,18,0,577
"1043",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,15.3,-1.4,24.1,12,0,609
"1044",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,13.7,5.4,21.9,6.1,0,598
"1045",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,16.7,3.7,21.9,6.1,0,565
"1046",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,21,17.9,21.9,19.9,0,462
